# FILE DU LIEU DIEM DANH
# Format: MaSV|MaLop|NgayDiemDanh|TrangThai
# TrangThai: Co_mat | Vang_co_phep | Vang_khong_phep
#--------------------------------------------------
202423657|186300|17/05/2026|Co_mat
202423657|186300|24/05/2026|Co_mat
202423657|186300|31/05/2026|Co_mat
202423657|186300|07/06/2026|Chua_diem_danh
202423657|186300|14/06/2026|Co_mat
202598275|186300|21/12/2025|Co_mat
202598275|186300|28/12/2025|Co_mat
202598275|186300|04/01/2026|Co_mat
202598275|186300|11/01/2026|Co_mat
202598275|186300|18/01/2026|Vang_khong_phep
202598275|186300|25/01/2026|Co_mat
202598275|186300|01/02/2026|Co_mat
202598275|186300|08/02/2026|Co_mat
202598275|186300|15/02/2026|Co_mat
202598275|186300|22/02/2026|Co_mat
202598275|186300|01/03/2026|Co_mat
202598275|186300|08/03/2026|Co_mat
202598275|186300|15/03/2026|Co_mat
202598275|186300|22/03/2026|Co_mat
202598275|186300|29/03/2026|Co_mat
202598275|186300|05/04/2026|Co_mat
202598275|186300|12/04/2026|Co_mat
202598275|186300|19/04/2026|Co_mat
202598275|186300|26/04/2026|Co_mat
202598275|186300|03/05/2026|Co_mat
202598275|186300|10/05/2026|Co_mat
202598275|186300|17/05/2026|Co_mat
202598275|186300|24/05/2026|Co_mat
202598275|186300|31/05/2026|Co_mat
202598275|186300|07/06/2026|Co_mat
202598275|186300|14/06/2026|Co_mat
202462352|186300|21/12/2025|Co_mat
202462352|186300|28/12/2025|Co_mat
202462352|186300|04/01/2026|Co_mat
202462352|186300|11/01/2026|Co_mat
202462352|186300|18/01/2026|Co_mat
202462352|186300|25/01/2026|Co_mat
202462352|186300|01/02/2026|Co_mat
202462352|186300|08/02/2026|Co_mat
202462352|186300|15/02/2026|Co_mat
202462352|186300|22/02/2026|Co_mat
202462352|186300|01/03/2026|Vang_khong_phep
202462352|186300|08/03/2026|Co_mat
202462352|186300|15/03/2026|Co_mat
202462352|186300|22/03/2026|Co_mat
202462352|186300|29/03/2026|Co_mat
202462352|186300|05/04/2026|Chua_diem_danh
202462352|186300|12/04/2026|Co_mat
202462352|186300|19/04/2026|Co_mat
202462352|186300|26/04/2026|Co_mat
202462352|186300|03/05/2026|Co_mat
202462352|186300|10/05/2026|Co_mat
202462352|186300|17/05/2026|Co_mat
202462352|186300|24/05/2026|Co_mat
202462352|186300|31/05/2026|Co_mat
202462352|186300|07/06/2026|Co_mat
202462352|186300|14/06/2026|Co_mat
202335712|186300|21/12/2025|Co_mat
202335712|186300|28/12/2025|Chua_diem_danh
202335712|186300|04/01/2026|Co_mat
202335712|186300|11/01/2026|Vang_khong_phep
202335712|186300|18/01/2026|Co_mat
202335712|186300|25/01/2026|Co_mat
202335712|186300|01/02/2026|Co_mat
202335712|186300|08/02/2026|Co_mat
202335712|186300|15/02/2026|Co_mat
202335712|186300|22/02/2026|Co_mat
202335712|186300|01/03/2026|Co_mat
202335712|186300|08/03/2026|Co_mat
202335712|186300|15/03/2026|Co_mat
202335712|186300|22/03/2026|Co_mat
202335712|186300|29/03/2026|Co_mat
202335712|186300|05/04/2026|Co_mat
202335712|186300|12/04/2026|Co_mat
202335712|186300|19/04/2026|Co_mat
202335712|186300|26/04/2026|Co_mat
202335712|186300|03/05/2026|Co_mat
202335712|186300|10/05/2026|Co_mat
202335712|186300|17/05/2026|Co_mat
202335712|186300|24/05/2026|Co_mat
202335712|186300|31/05/2026|Co_mat
202335712|186300|07/06/2026|Co_mat
202335712|186300|14/06/2026|Co_mat
202387929|186300|21/12/2025|Co_mat
202387929|186300|28/12/2025|Co_mat
202387929|186300|04/01/2026|Co_mat
202387929|186300|11/01/2026|Co_mat
202387929|186300|18/01/2026|Co_mat
202387929|186300|25/01/2026|Co_mat
202387929|186300|01/02/2026|Co_mat
202387929|186300|08/02/2026|Co_mat
202387929|186300|15/02/2026|Co_mat
202387929|186300|22/02/2026|Co_mat
202387929|186300|01/03/2026|Vang_khong_phep
202387929|186300|08/03/2026|Co_mat
202387929|186300|15/03/2026|Chua_diem_danh
202387929|186300|22/03/2026|Chua_diem_danh
202387929|186300|29/03/2026|Co_mat
202387929|186300|05/04/2026|Co_mat
202387929|186300|12/04/2026|Chua_diem_danh
202387929|186300|19/04/2026|Co_mat
202387929|186300|26/04/2026|Chua_diem_danh
202387929|186300|03/05/2026|Co_mat
202387929|186300|10/05/2026|Co_mat
202387929|186300|17/05/2026|Co_mat
202387929|186300|24/05/2026|Chua_diem_danh
202387929|186300|31/05/2026|Co_mat
202387929|186300|07/06/2026|Co_mat
202387929|186300|14/06/2026|Co_mat
202245685|186300|21/12/2025|Co_mat
202245685|186300|28/12/2025|Co_mat
202245685|186300|04/01/2026|Chua_diem_danh
202245685|186300|11/01/2026|Co_mat
202245685|186300|18/01/2026|Co_mat
202245685|186300|25/01/2026|Co_mat
202245685|186300|01/02/2026|Vang_khong_phep
202245685|186300|08/02/2026|Co_mat
202245685|186300|15/02/2026|Co_mat
202245685|186300|22/02/2026|Co_mat
202245685|186300|01/03/2026|Co_mat
202245685|186300|08/03/2026|Co_mat
202245685|186300|15/03/2026|Co_mat
202245685|186300|22/03/2026|Co_mat
202245685|186300|29/03/2026|Co_mat
202245685|186300|05/04/2026|Co_mat
202245685|186300|12/04/2026|Co_mat
202245685|186300|19/04/2026|Co_mat
202245685|186300|26/04/2026|Co_mat
202245685|186300|03/05/2026|Co_mat
202245685|186300|10/05/2026|Co_mat
202245685|186300|17/05/2026|Co_mat
202245685|186300|24/05/2026|Co_mat
202245685|186300|31/05/2026|Vang_khong_phep
202245685|186300|07/06/2026|Co_mat
202245685|186300|14/06/2026|Chua_diem_danh
202461261|186300|21/12/2025|Co_mat
202461261|186300|28/12/2025|Co_mat
202461261|186300|04/01/2026|Co_mat
202461261|186300|11/01/2026|Co_mat
202461261|186300|18/01/2026|Co_mat
202461261|186300|25/01/2026|Co_mat
202461261|186300|01/02/2026|Chua_diem_danh
202461261|186300|08/02/2026|Co_mat
202461261|186300|15/02/2026|Co_mat
202461261|186300|22/02/2026|Co_mat
202461261|186300|01/03/2026|Co_mat
202461261|186300|08/03/2026|Co_mat
202461261|186300|15/03/2026|Chua_diem_danh
202461261|186300|22/03/2026|Co_mat
202461261|186300|29/03/2026|Co_mat
202461261|186300|05/04/2026|Co_mat
202461261|186300|12/04/2026|Chua_diem_danh
202461261|186300|19/04/2026|Co_mat
202461261|186300|26/04/2026|Co_mat
202461261|186300|03/05/2026|Co_mat
202461261|186300|10/05/2026|Co_mat
202461261|186300|17/05/2026|Co_mat
202461261|186300|24/05/2026|Co_mat
202461261|186300|31/05/2026|Co_mat
202461261|186300|07/06/2026|Co_mat
202461261|186300|14/06/2026|Co_mat
202222475|186300|21/12/2025|Co_mat
202222475|186300|28/12/2025|Co_mat
202222475|186300|04/01/2026|Co_mat
202222475|186300|11/01/2026|Co_mat
202222475|186300|18/01/2026|Co_mat
202222475|186300|25/01/2026|Co_mat
202222475|186300|01/02/2026|Co_mat
202222475|186300|08/02/2026|Co_mat
202222475|186300|15/02/2026|Co_mat
202222475|186300|22/02/2026|Co_mat
202222475|186300|01/03/2026|Co_mat
202222475|186300|08/03/2026|Co_mat
202222475|186300|15/03/2026|Co_mat
202222475|186300|22/03/2026|Co_mat
202222475|186300|29/03/2026|Co_mat
202222475|186300|05/04/2026|Co_mat
202222475|186300|12/04/2026|Co_mat
202222475|186300|19/04/2026|Chua_diem_danh
202222475|186300|26/04/2026|Co_mat
202222475|186300|03/05/2026|Co_mat
202222475|186300|10/05/2026|Co_mat
202222475|186300|17/05/2026|Co_mat
202222475|186300|24/05/2026|Co_mat
202222475|186300|31/05/2026|Co_mat
202222475|186300|07/06/2026|Vang_khong_phep
202222475|186300|14/06/2026|Vang_khong_phep
202541498|186300|21/12/2025|Co_mat
202541498|186300|28/12/2025|Co_mat
202541498|186300|04/01/2026|Chua_diem_danh
202541498|186300|11/01/2026|Vang_khong_phep
202541498|186300|18/01/2026|Co_mat
202541498|186300|25/01/2026|Chua_diem_danh
202541498|186300|01/02/2026|Co_mat
202541498|186300|08/02/2026|Co_mat
202541498|186300|15/02/2026|Co_mat
202541498|186300|22/02/2026|Co_mat
202541498|186300|01/03/2026|Co_mat
202541498|186300|08/03/2026|Co_mat
202541498|186300|15/03/2026|Chua_diem_danh
202541498|186300|22/03/2026|Co_mat
202541498|186300|29/03/2026|Co_mat
202541498|186300|05/04/2026|Co_mat
202541498|186300|12/04/2026|Co_mat
202541498|186300|19/04/2026|Co_mat
202541498|186300|26/04/2026|Co_mat
202541498|186300|03/05/2026|Co_mat
202541498|186300|10/05/2026|Co_mat
202541498|186300|17/05/2026|Co_mat
202541498|186300|24/05/2026|Co_mat
202541498|186300|31/05/2026|Co_mat
202541498|186300|07/06/2026|Vang_khong_phep
202541498|186300|14/06/2026|Co_mat
202457637|186300|21/12/2025|Co_mat
202457637|186300|28/12/2025|Co_mat
202457637|186300|04/01/2026|Co_mat
202457637|186300|11/01/2026|Co_mat
202457637|186300|18/01/2026|Co_mat
202457637|186300|25/01/2026|Co_mat
202457637|186300|01/02/2026|Co_mat
202457637|186300|08/02/2026|Co_mat
202457637|186300|15/02/2026|Co_mat
202457637|186300|22/02/2026|Co_mat
202457637|186300|01/03/2026|Co_mat
202457637|186300|08/03/2026|Co_mat
202457637|186300|15/03/2026|Co_mat
202457637|186300|22/03/2026|Co_mat
202457637|186300|29/03/2026|Co_mat
202457637|186300|05/04/2026|Co_mat
202457637|186300|12/04/2026|Co_mat
202457637|186300|19/04/2026|Co_mat
202457637|186300|26/04/2026|Co_mat
202457637|186300|03/05/2026|Co_mat
202457637|186300|10/05/2026|Co_mat
202457637|186300|17/05/2026|Co_mat
202457637|186300|24/05/2026|Vang_khong_phep
202457637|186300|31/05/2026|Co_mat
202457637|186300|07/06/2026|Co_mat
202457637|186300|14/06/2026|Co_mat
202222803|186300|21/12/2025|Co_mat
202222803|186300|28/12/2025|Co_mat
202222803|186300|04/01/2026|Co_mat
202222803|186300|11/01/2026|Co_mat
202222803|186300|18/01/2026|Co_mat
202222803|186300|25/01/2026|Co_mat
202222803|186300|01/02/2026|Co_mat
202222803|186300|08/02/2026|Co_mat
202222803|186300|15/02/2026|Co_mat
202222803|186300|22/02/2026|Co_mat
202222803|186300|01/03/2026|Co_mat
202222803|186300|08/03/2026|Co_mat
202222803|186300|15/03/2026|Co_mat
202222803|186300|22/03/2026|Co_mat
202222803|186300|29/03/2026|Co_mat
202222803|186300|05/04/2026|Co_mat
202222803|186300|12/04/2026|Co_mat
202222803|186300|19/04/2026|Co_mat
202222803|186300|26/04/2026|Co_mat
202222803|186300|03/05/2026|Co_mat
202222803|186300|10/05/2026|Co_mat
202222803|186300|17/05/2026|Vang_khong_phep
202222803|186300|24/05/2026|Co_mat
202222803|186300|31/05/2026|Co_mat
202222803|186300|07/06/2026|Co_mat
202222803|186300|14/06/2026|Co_mat
202361448|186300|21/12/2025|Co_mat
202361448|186300|28/12/2025|Vang_khong_phep
202361448|186300|04/01/2026|Chua_diem_danh
202361448|186300|11/01/2026|Co_mat
202361448|186300|18/01/2026|Co_mat
202361448|186300|25/01/2026|Co_mat
202361448|186300|01/02/2026|Co_mat
202361448|186300|08/02/2026|Co_mat
202361448|186300|15/02/2026|Co_mat
202361448|186300|22/02/2026|Co_mat
202361448|186300|01/03/2026|Co_mat
202361448|186300|08/03/2026|Co_mat
202361448|186300|15/03/2026|Chua_diem_danh
202361448|186300|22/03/2026|Co_mat
202361448|186300|29/03/2026|Chua_diem_danh
202361448|186300|05/04/2026|Co_mat
202361448|186300|12/04/2026|Co_mat
202361448|186300|19/04/2026|Co_mat
202361448|186300|26/04/2026|Co_mat
202361448|186300|03/05/2026|Co_mat
202361448|186300|10/05/2026|Co_mat
202361448|186300|17/05/2026|Co_mat
202361448|186300|24/05/2026|Co_mat
202361448|186300|31/05/2026|Co_mat
202361448|186300|07/06/2026|Co_mat
202361448|186300|14/06/2026|Co_mat
202571061|186300|21/12/2025|Chua_diem_danh
202571061|186300|28/12/2025|Co_mat
202571061|186300|04/01/2026|Co_mat
202571061|186300|11/01/2026|Co_mat
202571061|186300|18/01/2026|Co_mat
202571061|186300|25/01/2026|Co_mat
202571061|186300|01/02/2026|Co_mat
202571061|186300|08/02/2026|Co_mat
202571061|186300|15/02/2026|Co_mat
202571061|186300|22/02/2026|Co_mat
202571061|186300|01/03/2026|Co_mat
202571061|186300|08/03/2026|Co_mat
202571061|186300|15/03/2026|Vang_khong_phep
202571061|186300|22/03/2026|Co_mat
202571061|186300|29/03/2026|Chua_diem_danh
202571061|186300|05/04/2026|Co_mat
202571061|186300|12/04/2026|Co_mat
202571061|186300|19/04/2026|Co_mat
202571061|186300|26/04/2026|Co_mat
202571061|186300|03/05/2026|Co_mat
202571061|186300|10/05/2026|Co_mat
202571061|186300|17/05/2026|Co_mat
202571061|186300|24/05/2026|Co_mat
202571061|186300|31/05/2026|Co_mat
202571061|186300|07/06/2026|Co_mat
202571061|186300|14/06/2026|Co_mat
202569696|186300|21/12/2025|Co_mat
202569696|186300|28/12/2025|Co_mat
202569696|186300|04/01/2026|Co_mat
202569696|186300|11/01/2026|Co_mat
202569696|186300|18/01/2026|Co_mat
202569696|186300|25/01/2026|Co_mat
202569696|186300|01/02/2026|Co_mat
202569696|186300|08/02/2026|Co_mat
202569696|186300|15/02/2026|Chua_diem_danh
202569696|186300|22/02/2026|Co_mat
202569696|186300|01/03/2026|Co_mat
202569696|186300|08/03/2026|Vang_khong_phep
202569696|186300|15/03/2026|Co_mat
202569696|186300|22/03/2026|Vang_khong_phep
202569696|186300|29/03/2026|Vang_khong_phep
202569696|186300|05/04/2026|Co_mat
202569696|186300|12/04/2026|Co_mat
202569696|186300|19/04/2026|Co_mat
202569696|186300|26/04/2026|Chua_diem_danh
202569696|186300|03/05/2026|Co_mat
202569696|186300|10/05/2026|Co_mat
202569696|186300|17/05/2026|Co_mat
202569696|186300|24/05/2026|Co_mat
202569696|186300|31/05/2026|Co_mat
202569696|186300|07/06/2026|Co_mat
202569696|186300|14/06/2026|Co_mat
202508365|186300|21/12/2025|Co_mat
202508365|186300|28/12/2025|Co_mat
202508365|186300|04/01/2026|Vang_khong_phep
202508365|186300|11/01/2026|Co_mat
202508365|186300|18/01/2026|Co_mat
202508365|186300|25/01/2026|Co_mat
202508365|186300|01/02/2026|Co_mat
202508365|186300|08/02/2026|Co_mat
202508365|186300|15/02/2026|Co_mat
202508365|186300|22/02/2026|Co_mat
202508365|186300|01/03/2026|Co_mat
202508365|186300|08/03/2026|Co_mat
202508365|186300|15/03/2026|Chua_diem_danh
202508365|186300|22/03/2026|Co_mat
202508365|186300|29/03/2026|Co_mat
202508365|186300|05/04/2026|Co_mat
202508365|186300|12/04/2026|Co_mat
202508365|186300|19/04/2026|Co_mat
202508365|186300|26/04/2026|Co_mat
202508365|186300|03/05/2026|Co_mat
202508365|186300|10/05/2026|Co_mat
202508365|186300|17/05/2026|Co_mat
202508365|186300|24/05/2026|Chua_diem_danh
202508365|186300|31/05/2026|Co_mat
202508365|186300|07/06/2026|Co_mat
202508365|186300|14/06/2026|Chua_diem_danh
202554864|186300|21/12/2025|Co_mat
202554864|186300|28/12/2025|Co_mat
202554864|186300|04/01/2026|Co_mat
202554864|186300|11/01/2026|Co_mat
202554864|186300|18/01/2026|Co_mat
202554864|186300|25/01/2026|Chua_diem_danh
202554864|186300|01/02/2026|Co_mat
202554864|186300|08/02/2026|Co_mat
202554864|186300|15/02/2026|Co_mat
202554864|186300|22/02/2026|Co_mat
202554864|186300|01/03/2026|Chua_diem_danh
202554864|186300|08/03/2026|Co_mat
202554864|186300|15/03/2026|Vang_khong_phep
202554864|186300|22/03/2026|Co_mat
202554864|186300|29/03/2026|Co_mat
202554864|186300|05/04/2026|Co_mat
202554864|186300|12/04/2026|Co_mat
202554864|186300|19/04/2026|Co_mat
202554864|186300|26/04/2026|Co_mat
202554864|186300|03/05/2026|Co_mat
202554864|186300|10/05/2026|Co_mat
202554864|186300|17/05/2026|Co_mat
202554864|186300|24/05/2026|Co_mat
202554864|186300|31/05/2026|Co_mat
202554864|186300|07/06/2026|Co_mat
202554864|186300|14/06/2026|Co_mat
202235427|186300|21/12/2025|Co_mat
202235427|186300|28/12/2025|Co_mat
202235427|186300|04/01/2026|Co_mat
202235427|186300|11/01/2026|Co_mat
202235427|186300|18/01/2026|Co_mat
202235427|186300|25/01/2026|Co_mat
202235427|186300|01/02/2026|Co_mat
202235427|186300|08/02/2026|Vang_khong_phep
202235427|186300|15/02/2026|Vang_khong_phep
202235427|186300|22/02/2026|Co_mat
202235427|186300|01/03/2026|Vang_khong_phep
202235427|186300|08/03/2026|Co_mat
202235427|186300|15/03/2026|Co_mat
202235427|186300|22/03/2026|Co_mat
202235427|186300|29/03/2026|Co_mat
202235427|186300|05/04/2026|Co_mat
202235427|186300|12/04/2026|Co_mat
202235427|186300|19/04/2026|Co_mat
202235427|186300|26/04/2026|Vang_khong_phep
202235427|186300|03/05/2026|Co_mat
202235427|186300|10/05/2026|Co_mat
202235427|186300|17/05/2026|Co_mat
202235427|186300|24/05/2026|Co_mat
202235427|186300|31/05/2026|Co_mat
202235427|186300|07/06/2026|Co_mat
202235427|186300|14/06/2026|Co_mat
202400910|186300|21/12/2025|Co_mat
202400910|186300|28/12/2025|Co_mat
202400910|186300|04/01/2026|Co_mat
202400910|186300|11/01/2026|Co_mat
202400910|186300|18/01/2026|Co_mat
202400910|186300|25/01/2026|Co_mat
202400910|186300|01/02/2026|Co_mat
202400910|186300|08/02/2026|Co_mat
202400910|186300|15/02/2026|Co_mat
202400910|186300|22/02/2026|Co_mat
202400910|186300|01/03/2026|Co_mat
202400910|186300|08/03/2026|Co_mat
202400910|186300|15/03/2026|Co_mat
202400910|186300|22/03/2026|Co_mat
202400910|186300|29/03/2026|Co_mat
202400910|186300|05/04/2026|Co_mat
202400910|186300|12/04/2026|Co_mat
202400910|186300|19/04/2026|Co_mat
202400910|186300|26/04/2026|Co_mat
202400910|186300|03/05/2026|Vang_khong_phep
202400910|186300|10/05/2026|Co_mat
202400910|186300|17/05/2026|Chua_diem_danh
202400910|186300|24/05/2026|Vang_khong_phep
202400910|186300|31/05/2026|Co_mat
202400910|186300|07/06/2026|Co_mat
202400910|186300|14/06/2026|Co_mat
202595714|186300|21/12/2025|Co_mat
202595714|186300|28/12/2025|Co_mat
202595714|186300|04/01/2026|Co_mat
202595714|186300|11/01/2026|Vang_khong_phep
202595714|186300|18/01/2026|Co_mat
202595714|186300|25/01/2026|Co_mat
202595714|186300|01/02/2026|Co_mat
202595714|186300|08/02/2026|Vang_khong_phep
202595714|186300|15/02/2026|Co_mat
202595714|186300|22/02/2026|Co_mat
202595714|186300|01/03/2026|Co_mat
202595714|186300|08/03/2026|Co_mat
202595714|186300|15/03/2026|Co_mat
202595714|186300|22/03/2026|Co_mat
202595714|186300|29/03/2026|Co_mat
202595714|186300|05/04/2026|Co_mat
202595714|186300|12/04/2026|Co_mat
202595714|186300|19/04/2026|Co_mat
202595714|186300|26/04/2026|Co_mat
202595714|186300|03/05/2026|Vang_khong_phep
202595714|186300|10/05/2026|Co_mat
202595714|186300|17/05/2026|Vang_khong_phep
202595714|186300|24/05/2026|Co_mat
202595714|186300|31/05/2026|Co_mat
202595714|186300|07/06/2026|Co_mat
202595714|186300|14/06/2026|Co_mat
202395313|186300|21/12/2025|Co_mat
202395313|186300|28/12/2025|Co_mat
202395313|186300|04/01/2026|Co_mat
202395313|186300|11/01/2026|Co_mat
202395313|186300|18/01/2026|Co_mat
202395313|186300|25/01/2026|Co_mat
202395313|186300|01/02/2026|Co_mat
202395313|186300|08/02/2026|Co_mat
202395313|186300|15/02/2026|Co_mat
202395313|186300|22/02/2026|Co_mat
202395313|186300|01/03/2026|Co_mat
202395313|186300|08/03/2026|Co_mat
202395313|186300|15/03/2026|Co_mat
202395313|186300|22/03/2026|Co_mat
202395313|186300|29/03/2026|Co_mat
202395313|186300|05/04/2026|Co_mat
202395313|186300|12/04/2026|Co_mat
202395313|186300|19/04/2026|Co_mat
202395313|186300|26/04/2026|Co_mat
202395313|186300|03/05/2026|Co_mat
202395313|186300|10/05/2026|Co_mat
202395313|186300|17/05/2026|Co_mat
202395313|186300|24/05/2026|Co_mat
202395313|186300|31/05/2026|Co_mat
202395313|186300|07/06/2026|Co_mat
202395313|186300|14/06/2026|Co_mat
202397104|186300|21/12/2025|Co_mat
202397104|186300|28/12/2025|Co_mat
202397104|186300|04/01/2026|Co_mat
202397104|186300|11/01/2026|Vang_khong_phep
202397104|186300|18/01/2026|Co_mat
202397104|186300|25/01/2026|Co_mat
202397104|186300|01/02/2026|Chua_diem_danh
202397104|186300|08/02/2026|Co_mat
202397104|186300|15/02/2026|Co_mat
202397104|186300|22/02/2026|Co_mat
202397104|186300|01/03/2026|Co_mat
202397104|186300|08/03/2026|Co_mat
202397104|186300|15/03/2026|Co_mat
202397104|186300|22/03/2026|Co_mat
202397104|186300|29/03/2026|Co_mat
202397104|186300|05/04/2026|Co_mat
202397104|186300|12/04/2026|Co_mat
202397104|186300|19/04/2026|Co_mat
202397104|186300|26/04/2026|Co_mat
202397104|186300|03/05/2026|Co_mat
202397104|186300|10/05/2026|Co_mat
202397104|186300|17/05/2026|Co_mat
202397104|186300|24/05/2026|Co_mat
202397104|186300|31/05/2026|Co_mat
202397104|186300|07/06/2026|Co_mat
202397104|186300|14/06/2026|Vang_khong_phep
202247470|186300|21/12/2025|Chua_diem_danh
202247470|186300|28/12/2025|Co_mat
202247470|186300|04/01/2026|Co_mat
202247470|186300|11/01/2026|Co_mat
202247470|186300|18/01/2026|Vang_khong_phep
202247470|186300|25/01/2026|Co_mat
202247470|186300|01/02/2026|Co_mat
202247470|186300|08/02/2026|Co_mat
202247470|186300|15/02/2026|Co_mat
202247470|186300|22/02/2026|Vang_khong_phep
202247470|186300|01/03/2026|Co_mat
202247470|186300|08/03/2026|Co_mat
202247470|186300|15/03/2026|Co_mat
202247470|186300|22/03/2026|Co_mat
202247470|186300|29/03/2026|Co_mat
202247470|186300|05/04/2026|Co_mat
